时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置
0.000000,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093492,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.145262,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.038511,0.000000,0.000000,0.000000,0.000000,0.000000
0.243859,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.035642,0.000000,0.000000,0.000000,0.000000,0.000000
0.343422,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.042488,0.000000,0.000000,0.000000,0.000000,0.000000
0.395164,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000
0.493733,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.047890,0.000000,0.000000,0.000000,0.000000,0.000000
0.595285,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.049628,0.000000,0.000000,0.000000,0.000000,0.000000
0.694875,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.051259,0.000000,0.000000,0.000000,0.000000,0.000000
0.793398,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.052405,0.000000,0.000000,0.000000,0.000000,0.000000
0.845213,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.056167,0.000000,0.000000,0.000000,0.000000,0.000000
0.943778,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.053586,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,1.166667,0.000000,9144.000000,-90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0.056471,0.000000,0.000000,0.000000,0.000000,0.000000
1.095081,1.166665,0.000000,9144.000000,-89.807187,0.000000,0.000000,4.754070,0.000000,0.000000,0.000000,0.000000,2.027874,0.015426,6,0.054640,0.000000,0.000000,0.000000,0.000000,0.202787
1.149901,1.166662,0.000000,9144.000000,-89.807187,0.000000,0.000000,7.495060,0.000000,0.000000,0.000000,0.000000,0.000000,0.024319,6,0.057436,0.000000,0.000000,0.000000,0.000000,0.000000
1.250000,1.166653,0.000000,9144.000000,-89.807187,0.000000,0.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040559,6,0.056080,0.000000,0.000000,0.000000,0.000000,0.000000
1.300000,1.166646,0.000000,9144.000000,-89.807187,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.048671,6,0.060305,0.000000,0.000000,0.000000,0.000000,-0.000000
1.350000,1.166639,0.000000,9144.000000,-89.807187,0.000000,0.000000,17.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.056783,6,0.061462,0.000000,0.000000,0.000000,0.000000,-0.000000
1.443601,1.166622,0.000000,9144.000000,-89.807187,0.000000,0.000000,22.180025,0.000000,0.000000,0.000000,0.000000,-0.000000,0.071968,6,0.060847,0.000000,0.000000,0.000000,0.000000,-0.000000
1.500000,1.166611,0.000000,9144.000000,-89.807187,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.081118,6,0.065147,0.000000,0.000000,0.000000,0.000000,-0.000000
1.550000,1.166599,0.000000,9144.000000,-89.807187,0.000000,0.000000,27.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.089230,6,0.067202,0.000000,0.000000,0.000000,0.000000,-0.000000
1.643674,1.166574,0.000000,9144.000000,-89.807187,0.000000,0.000000,32.183675,0.000000,0.000000,0.000000,0.000000,-0.000000,0.104428,6,0.067034,0.000000,0.000000,0.000000,0.000000,-0.000000
1.700000,1.166557,0.000000,9144.000000,-89.807187,0.000000,0.000000,35.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.113566,6,0.071901,0.000000,0.000000,0.000000,0.000000,-0.000000
1.750000,1.166540,0.000000,9144.000000,-89.807187,0.000000,0.000000,37.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.121678,6,0.074266,0.000000,0.000000,0.000000,0.000000,-0.000000
1.843834,1.166507,0.000001,9144.000000,-89.807187,0.000000,0.000000,42.191695,0.000000,0.000000,0.000000,0.000000,-0.000000,0.136901,6,0.074376,0.000000,0.000000,0.000000,0.000000,-0.000000
1.900000,1.166485,0.000001,9144.000000,-89.807187,0.000000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.146013,6,0.079669,0.000000,0.000000,0.000000,0.000000,-0.000000
1.950000,1.166464,0.000001,9144.000000,-89.807187,0.000000,0.000000,47.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.154125,6,0.082245,0.000000,0.000000,0.000000,0.000000,-0.000000
2.000000,1.166442,0.000001,9144.000000,-89.807187,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.162237,6,0.084351,0.000000,0.000000,0.000000,0.000000,-0.000000
2.100000,1.166395,0.000001,9144.000000,-89.807187,0.000000,0.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178460,6,0.084435,0.000000,0.000000,0.000000,0.000000,0.000000
2.150000,1.166370,0.000001,9144.000000,-89.807187,0.000000,0.000000,57.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.186572,6,0.090885,0.000000,0.000000,0.000000,0.000000,-0.000000
2.245651,1.166318,0.000001,9144.000000,-89.807187,0.000000,0.000000,62.282565,0.000000,0.000000,0.000000,0.000000,-0.000000,0.202090,6,0.091234,0.000000,0.000000,0.000000,0.000000,-0.000000
2.300000,1.166287,0.000001,9144.000000,-89.807187,0.000000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.210908,6,0.097310,0.000000,0.000000,0.000000,0.000000,-0.000000
2.350000,1.166257,0.000001,9144.000000,-89.807187,0.000000,0.000000,67.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.219020,6,0.100017,0.000000,0.000000,0.000000,0.000000,-0.000000
2.445748,1.166197,0.000002,9144.000000,-89.807187,0.000000,0.000000,72.287380,0.000000,0.000000,0.000000,0.000000,-0.000000,0.234553,6,0.100447,0.000000,0.000000,0.000000,0.000000,-0.000000
2.500000,1.166161,0.000002,9144.000000,-89.807187,0.000000,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.243355,6,0.106732,0.000000,0.000000,0.000000,0.000000,-0.000000
2.550000,1.166127,0.000002,9144.000000,-89.807187,0.000000,0.000000,77.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.251467,6,0.109525,0.000000,0.000000,0.000000,0.000000,-0.000000
2.600000,1.166092,0.000002,9144.000000,-89.807187,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.259579,6,0.111949,0.000000,0.000000,0.000000,0.000000,-0.000000
2.700000,1.166017,0.000002,9144.000000,-89.807187,0.000000,0.000000,85.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.275803,6,0.112269,0.000000,0.000000,0.000000,0.000000,-0.000000
2.750000,1.165979,0.000002,9144.000000,-89.807187,0.000000,0.000000,87.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.283914,6,0.119309,0.000000,0.000000,0.000000,0.000000,-0.000000
2.846003,1.165901,0.000003,9144.000000,-89.807187,0.000000,0.000000,92.300140,0.000000,0.000000,0.000000,0.000000,-0.000000,0.299490,6,0.119824,0.000000,0.000000,0.000000,0.000000,-0.000000
2.900000,1.165856,0.000003,9144.000000,-89.807187,0.000000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.308250,6,0.126432,0.000000,0.000000,0.000000,0.000000,-0.000000
2.950000,1.165812,0.000003,9144.000000,-89.807187,0.000000,0.000000,97.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.316362,6,0.129340,0.000000,0.000000,0.000000,0.000000,-0.000000
3.000000,1.165768,0.000003,9144.000000,-89.807187,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.324474,6,0.131890,0.000000,0.000000,0.000000,0.000000,-0.000000
3.100000,1.165676,0.000003,9144.000000,-89.807187,0.000000,0.000000,105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340697,6,0.132289,0.000000,0.000000,0.000000,0.000000,0.000000
3.150000,1.165628,0.000004,9144.000000,-89.807187,0.000000,0.000000,107.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.348809,6,0.139647,0.000000,0.000000,0.000000,0.000000,-0.000000
3.200000,1.165579,0.000004,9144.000000,-89.807187,0.000000,0.000000,110.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.356921,6,0.142268,0.000000,0.000000,0.000000,0.000000,-0.000000
3.293982,1.165484,0.000004,9144.000000,-89.807187,0.000000,0.000000,114.699090,0.000000,0.000000,0.000000,0.000000,-0.000000,0.372168,6,0.142974,0.000000,0.000000,0.000000,0.000000,-0.000000
3.350000,1.165426,0.000004,9144.000000,-89.807187,0.000000,0.000000,117.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.381256,6,0.149656,0.000000,0.000000,0.000000,0.000000,-0.000000
3.400000,1.165373,0.000004,9144.000000,-89.807187,0.000000,0.000000,120.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.389368,6,0.152947,0.000000,0.000000,0.000000,0.000000,-0.000000
3.494107,1.165269,0.000005,9144.000000,-89.807187,0.000000,0.000000,124.705330,0.000000,0.000000,0.000000,0.000000,-0.000000,0.404636,6,0.153701,0.000000,0.000000,0.000000,0.000000,-0.000000
3.550000,1.165206,0.000005,9144.000000,-89.807187,0.000000,0.000000,127.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.413704,6,0.160570,0.000000,0.000000,0.000000,0.000000,-0.000000
3.600000,1.165148,0.000005,9144.000000,-89.807187,0.000000,0.000000,130.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.421816,6,0.163943,0.000000,0.000000,0.000000,0.000000,-0.000000
3.695261,1.165035,0.000006,9144.000000,-89.807187,0.000000,0.000000,134.763040,0.000000,0.000000,0.000000,0.000000,-0.000000,0.437270,6,0.164700,0.000000,0.000000,0.000000,0.000000,-0.000000
3.750000,1.164968,0.000006,9144.000000,-89.807187,0.000000,0.000000,137.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.446151,6,0.171917,0.000000,0.000000,0.000000,0.000000,-0.000000
3.800000,1.164905,0.000006,9144.000000,-89.807187,0.000000,0.000000,140.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.454263,6,0.175267,0.000000,0.000000,0.000000,0.000000,-0.000000
3.895339,1.164783,0.000006,9144.000000,-89.807187,0.000000,0.000000,144.766955,0.000000,0.000000,0.000000,0.000000,-0.000000,0.469731,6,0.176077,0.000000,0.000000,0.000000,0.000000,-0.000000
3.950000,1.164712,0.000007,9144.000000,-89.807187,0.000000,0.000000,147.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.478599,6,0.183491,0.000000,0.000000,0.000000,0.000000,-0.000000
4.000000,1.164645,0.000007,9144.000000,-89.807187,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.486710,6,0.186929,0.000000,0.000000,0.000000,0.000000,-0.000000
4.096497,1.164513,0.000010,9144.000000,-88.099550,0.000000,0.000000,154.824850,0.000000,0.000000,0.000000,0.000000,17.696270,0.502366,6,0.187743,0.000000,0.000000,0.000000,0.000000,1.769627
4.150000,1.164438,0.000012,9144.000000,-88.099550,0.000000,0.000000,157.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.511046,6,0.195585,0.000000,0.000000,0.000000,0.000000,-0.000000
4.200000,1.164366,0.000015,9144.000000,-88.099550,0.000000,0.000000,160.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.519158,6,0.199087,0.000000,0.000000,0.000000,0.000000,-0.000000
4.250000,1.164294,0.000017,9144.000000,-88.099550,0.000000,0.000000,162.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.527270,6,0.202275,0.000000,0.000000,0.000000,0.000000,-0.000000
4.350000,1.164146,0.000022,9144.000000,-88.099550,0.000000,0.000000,167.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.543493,6,0.203168,0.000000,0.000000,0.000000,0.000000,-0.000000
4.400000,1.164070,0.000025,9144.000000,-88.099550,0.000000,0.000000,170.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.551605,6,0.212239,0.000000,0.000000,0.000000,0.000000,-0.000000
4.800000,1.163423,0.000046,9144.000000,-88.099550,0.000000,0.000000,190.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.616500,6,0.199964,0.000000,0.000000,0.000000,0.000000,-0.000000
5.000000,1.163073,0.000058,9144.000000,-88.099550,0.000000,0.000000,200.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.648947,6,0.238321,0.000000,0.000000,0.000000,0.000000,-0.000000
5.250000,1.162610,0.000078,9144.000000,-87.566432,0.000000,0.000000,212.500000,0.000000,0.000000,0.000000,0.000000,2.132470,0.689506,6,0.252182,0.000000,0.000000,0.000000,0.000000,0.213247
5.700000,1.161706,0.000116,9144.000000,-87.566432,0.000000,0.000000,235.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.762513,6,0.264207,0.000000,0.000000,0.000000,0.000000,-0.000000
6.000000,1.161053,0.000144,9144.000000,-87.566432,0.000000,0.000000,250.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.811184,6,0.313863,0.000000,0.000000,0.000000,0.000000,-0.000000
6.300000,1.160360,0.000180,9144.000000,-87.050327,0.000000,0.000000,265.000000,0.000000,0.000000,0.000000,0.000000,1.720351,0.859855,6,0.344720,0.000000,0.000000,0.000000,0.000000,0.172035
6.666607,1.159467,0.000226,9144.000000,-87.050327,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.373997,0.000000,0.000000,0.000000,0.000000,-0.000000
6.800000,1.159141,0.000243,9144.000000,-87.050327,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.429491,0.000000,0.000000,0.000000,0.000000,-0.000000
7.000000,1.158651,0.000269,9144.000000,-87.050327,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.440091,0.000000,0.000000,0.000000,0.000000,-0.000000
7.250000,1.158039,0.000301,9144.000000,-87.046206,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.016483,0.885351,6,0.458026,0.000000,0.000000,0.000000,0.000000,0.001648
7.700000,1.156937,0.000358,9144.000000,-87.046206,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.470226,0.000000,0.000000,0.000000,0.000000,-0.000000
8.000000,1.156202,0.000396,9144.000000,-87.046206,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.520105,0.000000,0.000000,0.000000,0.000000,-0.000000
8.300000,1.155467,0.000430,9144.000000,-87.335018,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.962706,0.885351,6,0.544688,0.000000,0.000000,0.000000,0.000000,-0.096271
8.800000,1.154243,0.000488,9144.000000,-87.335018,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.554657,0.000000,0.000000,0.000000,0.000000,-0.000000
9.000000,1.153753,0.000511,9144.000000,-87.335018,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.609010,0.000000,0.000000,0.000000,0.000000,-0.000000
9.250000,1.153141,0.000540,9144.000000,-87.331621,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.013589,0.885351,6,0.618501,0.000000,0.000000,0.000000,0.000000,0.001359
9.700000,1.152038,0.000591,9144.000000,-87.331621,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.620741,0.000000,0.000000,0.000000,0.000000,-0.000000
10.000000,1.151304,0.000626,9144.000000,-87.331621,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.656129,0.000000,0.000000,0.000000,0.000000,-0.000000
10.284411,1.150607,0.000656,9144.000000,-87.562752,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.812666,0.885351,6,0.672995,0.000000,0.000000,0.000000,0.000000,-0.081267
10.795013,1.149356,0.000709,9144.000000,-87.562752,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.672784,0.000000,0.000000,0.000000,0.000000,-0.000000
11.000000,1.148854,0.000731,9144.000000,-87.562752,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.715959,0.000000,0.000000,0.000000,0.000000,-0.000000
11.250000,1.148241,0.000757,9144.000000,-87.561466,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.005145,0.885351,6,0.721919,0.000000,0.000000,0.000000,0.000000,0.000514
11.666607,1.147221,0.000801,9144.000000,-87.561466,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.721859,0.000000,0.000000,0.000000,0.000000,-0.000000
11.750000,1.147016,0.000809,9144.000000,-87.561466,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.759290,0.000000,0.000000,0.000000,0.000000,-0.000000
12.000000,1.146404,0.000836,9144.000000,-87.561466,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.751813,0.000000,0.000000,0.000000,0.000000,-0.000000
12.284410,1.145707,0.000865,9144.000000,-87.593902,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.114048,0.885351,6,0.758832,0.000000,0.000000,0.000000,0.000000,-0.011405
12.800000,1.144444,0.000919,9144.000000,-87.593902,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.754935,0.000000,0.000000,0.000000,0.000000,-0.000000
13.000000,1.143954,0.000939,9144.000000,-87.593902,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.790922,0.000000,0.000000,0.000000,0.000000,-0.000000
13.250000,1.143342,0.000965,9144.000000,-87.592713,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.004758,0.885351,6,0.794116,0.000000,0.000000,0.000000,0.000000,0.000476
13.750000,1.142117,0.001017,9144.000000,-87.592713,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.787061,0.000000,0.000000,0.000000,0.000000,-0.000000
14.000000,1.141504,0.001043,9144.000000,-87.592713,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.815872,0.000000,0.000000,0.000000,0.000000,-0.000000
14.284411,1.140808,0.001072,9144.000000,-87.617034,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.085514,0.885351,6,0.820633,0.000000,0.000000,0.000000,0.000000,-0.008551
14.800000,1.139544,0.001125,9144.000000,-87.617034,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.815109,0.000000,0.000000,0.000000,0.000000,-0.000000
15.000000,1.139054,0.001146,9144.000000,-87.617034,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.845496,0.000000,0.000000,0.000000,0.000000,-0.000000
15.250000,1.138442,0.001171,9144.000000,-87.615915,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.004474,0.885351,6,0.847376,0.000000,0.000000,0.000000,0.000000,0.000447
15.750000,1.137217,0.001223,9144.000000,-87.615915,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.839526,0.000000,0.000000,0.000000,0.000000,-0.000000
16.000000,1.136605,0.001248,9144.000000,-87.615916,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.863916,0.000000,0.000000,0.000000,0.000000,-0.000000
16.200000,1.136115,0.001269,9144.000000,-87.632510,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.082973,0.885351,6,0.871772,0.000000,0.000000,0.000000,0.000000,-0.008297
16.666607,1.134971,0.001316,9144.000000,-87.632510,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.861768,0.000000,0.000000,0.000000,0.000000,-0.000000
16.800000,1.134645,0.001330,9144.000000,-87.632510,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.888261,0.000000,0.000000,0.000000,0.000000,-0.000000
17.000000,1.134155,0.001350,9144.000000,-87.632510,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.887229,0.000000,0.000000,0.000000,0.000000,-0.000000
17.300000,1.133420,0.001381,9144.000000,-87.631443,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.003558,0.885351,6,0.885719,0.000000,0.000000,0.000000,0.000000,0.000356
17.750000,1.132317,0.001427,9144.000000,-87.631443,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.883549,0.000000,0.000000,0.000000,0.000000,-0.000000
18.000000,1.131705,0.001452,9144.000000,-87.631443,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.901283,0.000000,0.000000,0.000000,0.000000,-0.000000
18.250000,1.131092,0.001478,9144.000000,-87.644577,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.052536,0.885351,6,0.905379,0.000000,0.000000,0.000000,0.000000,-0.005254
18.800000,1.129745,0.001534,9144.000000,-87.644577,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.894852,0.000000,0.000000,0.000000,0.000000,-0.000000
19.000000,1.129255,0.001554,9144.000000,-87.644577,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.920176,0.000000,0.000000,0.000000,0.000000,-0.000000
19.300000,1.128520,0.001584,9144.000000,-87.643547,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.003431,0.885351,6,0.918310,0.000000,0.000000,0.000000,0.000000,0.000343
19.750000,1.127417,0.001630,9144.000000,-87.643547,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.915618,0.000000,0.000000,0.000000,0.000000,-0.000000
20.000000,1.126805,0.001655,9144.000000,-87.643547,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.931178,0.000000,0.000000,0.000000,0.000000,-0.000000
20.250000,1.126192,0.001681,9144.000000,-87.654561,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.044056,0.885351,6,0.934499,0.000000,0.000000,0.000000,0.000000,-0.004406
20.784411,1.124883,0.001735,9144.000000,-87.654561,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.924908,0.000000,0.000000,0.000000,0.000000,-0.000000
21.000000,1.124355,0.001756,9144.000000,-87.654561,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.945956,0.000000,0.000000,0.000000,0.000000,-0.000000
21.300000,1.123620,0.001787,9144.000000,-87.653562,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.003332,0.885351,6,0.944781,0.000000,0.000000,0.000000,0.000000,0.000333
21.666607,1.122722,0.001824,9144.000000,-87.653562,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.945413,0.000000,0.000000,0.000000,0.000000,-0.000000
21.750000,1.122517,0.001832,9144.000000,-87.653562,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.962019,0.000000,0.000000,0.000000,0.000000,-0.000000
22.000000,1.121905,0.001857,9144.000000,-87.653562,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.955636,0.000000,0.000000,0.000000,0.000000,-0.000000
22.200000,1.121415,0.001878,9144.000000,-87.661236,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.038371,0.885351,6,0.960543,0.000000,0.000000,0.000000,0.000000,-0.003837
22.784409,1.119983,0.001936,9144.000000,-87.661236,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.946441,0.000000,0.000000,0.000000,0.000000,-0.000000
23.000000,1.119455,0.001958,9144.000000,-87.661236,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.968066,0.000000,0.000000,0.000000,0.000000,-0.000000
23.300000,1.118720,0.001988,9144.000000,-87.660259,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.003258,0.885351,6,0.966707,0.000000,0.000000,0.000000,0.000000,0.000326
23.750000,1.117618,0.002034,9144.000000,-87.660259,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.963552,0.000000,0.000000,0.000000,0.000000,-0.000000
24.000000,1.117005,0.002059,9144.000000,-87.660259,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.976019,0.000000,0.000000,0.000000,0.000000,-0.000000
24.295695,1.116281,0.002089,9144.000000,-87.666708,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.021810,0.885351,6,0.976490,0.000000,0.000000,0.000000,0.000000,-0.002181
24.784412,1.115083,0.002138,9144.000000,-87.666708,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.971555,0.000000,0.000000,0.000000,0.000000,-0.000000
25.000000,1.114555,0.002159,9144.000000,-87.666708,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.986639,0.000000,0.000000,0.000000,0.000000,-0.000000
25.300000,1.113820,0.002190,9144.000000,-87.665749,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.003198,0.885351,6,0.985167,0.000000,0.000000,0.000000,0.000000,0.000320
