时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置
373.000000,4.247500,0.000072,9143.990538,-89.991435,4.767136,0.015431,15.008641,0.231615,-273.903894,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
374.000000,4.245033,0.000072,9143.990537,-89.991435,4.766894,0.015431,14.942484,0.230594,-273.907512,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
374.138994,4.244690,0.000072,9143.990537,-89.991435,4.766897,0.015431,14.943101,0.230603,-273.907478,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
374.586815,4.243585,0.000072,9143.990537,-89.991435,4.766651,0.015431,14.875785,0.229564,-273.911143,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
375.000000,4.242566,0.000072,9143.990537,-89.991435,4.766622,0.015431,14.867975,0.229444,-273.911567,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
375.170990,4.242144,0.000072,9143.990537,-89.991435,4.766513,0.015431,14.838015,0.228981,-273.913192,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
376.000000,4.240099,0.000073,9143.990535,-89.990968,4.766374,0.015566,14.799978,0.230402,-273.915249,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
376.586815,4.238652,0.000073,9143.990535,-89.990968,4.766171,0.015566,14.744431,0.229537,-273.918245,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
376.666607,4.238455,0.000073,9143.990536,-89.990968,4.766176,0.015566,14.745710,0.229557,-273.918176,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
377.000000,4.237632,0.000073,9143.990535,-89.990968,4.766032,0.015566,14.706189,0.228942,-273.920302,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
378.000000,4.235165,0.000073,9143.990535,-89.990968,4.765934,0.015566,14.679392,0.228525,-273.921739,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
378.504300,4.233921,0.000073,9143.990535,-89.990968,4.765936,0.015566,14.679904,0.228533,-273.921712,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
378.586815,4.233718,0.000073,9143.990535,-89.990969,4.765690,0.015566,14.612595,0.227485,-273.925312,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
379.000000,4.232698,0.000074,9143.990534,-89.990969,4.765572,0.015566,14.580201,0.226981,-273.927038,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
380.000000,4.230231,0.000074,9143.990534,-89.990969,4.765453,0.015566,14.547695,0.226475,-273.928767,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
380.586815,4.228784,0.000074,9143.990534,-89.990969,4.765455,0.015566,14.548330,0.226484,-273.928733,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
381.000000,4.227764,0.000074,9143.990533,-89.990969,4.765210,0.015566,14.481021,0.225436,-273.932301,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
381.666607,4.226120,0.000074,9143.990532,-89.990969,4.765071,0.015566,14.443074,0.224846,-273.934304,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
381.837620,4.225698,0.000075,9143.990532,-89.990969,4.764973,0.015566,14.416139,0.224426,-273.935724,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
382.000000,4.225297,0.000075,9143.990532,-89.990969,4.764811,0.015566,14.371898,0.223738,-273.938049,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
382.586815,4.223850,0.000075,9143.990531,-89.990969,4.764773,0.015566,14.361405,0.223574,-273.938599,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
383.000000,4.222830,0.000075,9143.990531,-89.990969,4.764734,0.015566,14.350718,0.223408,-273.939159,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
384.000000,4.220363,0.000075,9143.990530,-89.990969,4.764492,0.015566,14.284571,0.222378,-273.942617,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
384.138994,4.220020,0.000075,9143.990530,-89.990969,4.764495,0.015566,14.285188,0.222388,-273.942585,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
384.586815,4.218916,0.000075,9143.990530,-89.990969,4.764249,0.015566,14.217883,0.221340,-273.946088,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
385.000000,4.217896,0.000076,9143.990530,-89.990969,4.764221,0.015566,14.210073,0.221218,-273.946493,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
385.170970,4.217475,0.000076,9143.990530,-89.990969,4.764111,0.015566,14.180118,0.220752,-273.948045,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
386.000000,4.215429,0.000076,9143.990528,-89.990969,4.763972,0.015566,14.142119,0.220160,-273.950010,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
386.586815,4.213982,0.000076,9143.990529,-89.990969,4.763973,0.015566,14.142368,0.220164,-273.949997,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
386.666607,4.213785,0.000076,9143.990529,-89.990969,4.763770,0.015566,14.086578,0.219295,-273.952872,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
387.000000,4.212962,0.000076,9143.990528,-89.990969,4.763630,0.015566,14.048371,0.218701,-273.954835,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
388.000000,4.210495,0.000077,9143.990528,-89.990969,4.763532,0.015566,14.021548,0.218283,-273.956209,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
388.504800,4.209250,0.000077,9143.990528,-89.990969,4.763534,0.015566,14.022060,0.218291,-273.956183,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
388.586815,4.209048,0.000077,9143.990528,-89.990969,4.763288,0.015566,13.954762,0.217243,-273.959620,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
389.000000,4.208029,0.000077,9143.990527,-89.990969,4.763170,0.015566,13.922338,0.216738,-273.961270,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
390.000000,4.205562,0.000077,9143.990526,-89.990969,4.763052,0.015566,13.889871,0.216233,-273.962919,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
390.586815,4.204114,0.000078,9143.990526,-89.990969,4.763054,0.015566,13.890506,0.216243,-273.962886,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
391.000000,4.203095,0.000078,9143.990526,-89.990969,4.762808,0.015566,13.823207,0.215195,-273.966291,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
391.666607,4.201450,0.000078,9143.990524,-89.990969,4.762670,0.015566,13.785266,0.214604,-273.968203,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
391.837640,4.201028,0.000078,9143.990524,-89.990969,4.762571,0.015566,13.758335,0.214185,-273.969557,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
392.000000,4.200628,0.000078,9143.990524,-89.990969,4.762410,0.015566,13.714101,0.213496,-273.971776,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
392.586815,4.199180,0.000078,9143.990524,-89.990969,4.762372,0.015566,13.703607,0.213333,-273.972301,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
393.000000,4.198161,0.000078,9143.990524,-89.990969,4.762333,0.015566,13.692924,0.213167,-273.972835,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
394.000000,4.195694,0.000079,9143.990523,-89.990970,4.762091,0.015566,13.626787,0.212137,-273.976134,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
394.138994,4.195351,0.000079,9143.990523,-89.990970,4.762093,0.015566,13.627403,0.212147,-273.976103,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
394.586815,4.194246,0.000079,9143.990523,-89.990970,4.761848,0.015566,13.560109,0.211099,-273.979443,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
395.000000,4.193227,0.000079,9143.990522,-89.990970,4.761819,0.015566,13.552299,0.210977,-273.979829,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
395.170960,4.192805,0.000079,9143.990522,-89.990970,4.761710,0.015566,13.522349,0.210511,-273.981309,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
396.000000,4.190760,0.000079,9143.990521,-89.990500,4.761571,0.015689,13.484330,0.211572,-273.983182,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
396.586815,4.189312,0.000080,9143.990521,-89.990500,4.761369,0.015689,13.428799,0.210701,-273.985910,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
396.666607,4.189115,0.000080,9143.990521,-89.990500,4.761373,0.015689,13.430077,0.210721,-273.985848,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
397.000000,4.188293,0.000080,9143.990521,-89.990500,4.761229,0.015689,13.390569,0.210101,-273.987782,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
398.000000,4.185826,0.000080,9143.990521,-89.990500,4.761131,0.015689,13.363779,0.209681,-273.989090,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
398.504320,4.184582,0.000080,9143.990521,-89.990500,4.761133,0.015689,13.364291,0.209689,-273.989065,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
398.586815,4.184378,0.000080,9143.990521,-89.990500,4.760887,0.015689,13.297004,0.208633,-273.992340,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
399.000000,4.183359,0.000080,9143.990520,-89.990500,4.760769,0.015689,13.264617,0.208125,-273.993910,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
400.000000,4.180892,0.000081,9143.990520,-89.990500,4.760651,0.015689,13.232123,0.207615,-273.995481,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
400.586815,4.179444,0.000081,9143.990520,-89.990500,4.760653,0.015689,13.232757,0.207625,-273.995451,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
401.000000,4.178425,0.000081,9143.990519,-89.990500,4.760407,0.015689,13.165470,0.206569,-273.998693,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
401.666607,4.176780,0.000081,9143.990518,-89.990500,4.760269,0.015689,13.127535,0.205974,-274.000514,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
401.837650,4.176358,0.000081,9143.990518,-89.990500,4.760171,0.015689,13.100607,0.205551,-274.001803,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
402.000000,4.175958,0.000082,9143.990518,-89.990500,4.760009,0.015689,13.056381,0.204857,-274.003914,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
402.586815,4.174510,0.000082,9143.990517,-89.990500,4.759971,0.015689,13.045888,0.204693,-274.004414,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
403.000000,4.173491,0.000082,9143.990517,-89.990500,4.759932,0.015689,13.035207,0.204525,-274.004923,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
404.000000,4.171024,0.000082,9143.990516,-89.990500,4.759691,0.015689,12.969080,0.203487,-274.008061,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
404.138994,4.170681,0.000082,9143.990516,-89.990500,4.759693,0.015689,12.969697,0.203497,-274.008032,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
404.586815,4.169576,0.000082,9143.990516,-89.990500,4.759447,0.015689,12.902414,0.202441,-274.011209,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
405.000000,4.168557,0.000083,9143.990516,-89.990500,4.759419,0.015689,12.894605,0.202319,-274.011577,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
406.000000,4.166090,0.000083,9143.990515,-89.990500,4.759210,0.015689,12.837552,0.201423,-274.014256,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
406.586815,4.164642,0.000083,9143.990515,-89.990500,4.759213,0.015689,12.838173,0.201433,-274.014227,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
406.666607,4.164445,0.000083,9143.990515,-89.990500,4.758967,0.015689,12.770892,0.200377,-274.017372,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
407.000000,4.163623,0.000083,9143.990515,-89.990500,4.758829,0.015689,12.732960,0.199782,-274.019138,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
408.000000,4.161156,0.000084,9143.990514,-89.990500,4.758731,0.015689,12.706139,0.199361,-274.020383,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
408.504290,4.159912,0.000084,9143.990514,-89.990500,4.758733,0.015689,12.706651,0.199369,-274.020359,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
408.586815,4.159708,0.000084,9143.990514,-89.990501,4.758487,0.015689,12.639375,0.198314,-274.023471,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
409.000000,4.158689,0.000084,9143.990513,-89.990501,4.758369,0.015689,12.606995,0.197806,-274.024963,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
410.000000,4.156222,0.000084,9143.990513,-89.990501,4.758250,0.015689,12.574504,0.197296,-274.026457,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
410.586815,4.154774,0.000085,9143.990513,-89.990501,4.758253,0.015689,12.575138,0.197306,-274.026428,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
411.000000,4.153755,0.000085,9143.990513,-89.990501,4.758007,0.015689,12.507862,0.196250,-274.029507,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
411.666607,4.152111,0.000085,9143.990511,-89.990501,4.757869,0.015689,12.469933,0.195655,-274.031236,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
411.837680,4.151689,0.000085,9143.990511,-89.990501,4.757770,0.015689,12.443010,0.195233,-274.032461,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
412.000000,4.151288,0.000085,9143.990511,-89.990501,4.757609,0.015689,12.398791,0.194539,-274.034465,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
412.586815,4.149840,0.000085,9143.990510,-89.990501,4.757571,0.015689,12.388297,0.194374,-274.034940,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
413.000000,4.148821,0.000085,9143.990510,-89.990501,4.757532,0.015689,12.377620,0.194207,-274.035423,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
414.000000,4.146354,0.000086,9143.990509,-89.990393,4.757291,0.015713,12.311500,0.193472,-274.038402,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
414.138994,4.146011,0.000086,9143.990510,-89.990393,4.757293,0.015713,12.312115,0.193482,-274.038374,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
414.586815,4.144906,0.000086,9143.990509,-89.990394,4.757047,0.015713,12.244844,0.192424,-274.041389,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
415.000000,4.143887,0.000086,9143.990509,-89.990394,4.757019,0.015713,12.237036,0.192302,-274.041738,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
416.000000,4.141420,0.000087,9143.990508,-89.990394,4.756811,0.015713,12.179993,0.191405,-274.044280,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
416.586815,4.139973,0.000087,9143.990508,-89.990394,4.756813,0.015713,12.180613,0.191415,-274.044252,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
416.666607,4.139776,0.000087,9143.990508,-89.990394,4.756567,0.015713,12.113345,0.190358,-274.047234,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
417.000000,4.138953,0.000087,9143.990508,-89.990394,4.756429,0.015713,12.075419,0.189762,-274.048909,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
418.000000,4.136486,0.000087,9143.990507,-89.990286,4.756331,0.015737,12.048598,0.189627,-274.050089,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
418.504310,4.135242,0.000087,9143.990507,-89.990286,4.756333,0.015737,12.049108,0.189635,-274.050067,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
418.586815,4.135039,0.000088,9143.990507,-89.990286,4.756087,0.015737,11.981845,0.188576,-274.053017,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
419.000000,4.134019,0.000088,9143.990507,-89.990286,4.755969,0.015737,11.949469,0.188067,-274.054430,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
420.000000,4.131552,0.000088,9143.990506,-89.990286,4.755851,0.015737,11.916985,0.187555,-274.055845,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
420.586815,4.130105,0.000088,9143.990506,-89.990286,4.755853,0.015737,11.917618,0.187565,-274.055818,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
421.000000,4.129085,0.000088,9143.990506,-89.990287,4.755608,0.015737,11.850354,0.186507,-274.058735,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
421.666607,4.127441,0.000089,9143.990504,-89.990287,4.755469,0.015737,11.812431,0.185910,-274.060373,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
421.830870,4.127036,0.000089,9143.990504,-89.990193,4.755371,0.015757,11.785509,0.185723,-274.061532,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
422.000000,4.126618,0.000089,9143.990504,-89.990193,4.755210,0.015757,11.741297,0.185026,-274.063430,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
422.586815,4.125171,0.000089,9143.990504,-89.990193,4.755173,0.015757,11.731263,0.184868,-274.063860,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
423.000000,4.124151,0.000089,9143.990504,-89.990193,4.755132,0.015757,11.720119,0.184692,-274.064337,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
424.000000,4.121684,0.000090,9143.990503,-89.990193,4.754891,0.015757,11.654026,0.183651,-274.067156,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
424.138994,4.121341,0.000090,9143.990503,-89.990193,4.754893,0.015757,11.654641,0.183661,-274.067130,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
424.586815,4.120237,0.000090,9143.990503,-89.990193,4.754648,0.015757,11.587382,0.182601,-274.069982,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
425.000000,4.119217,0.000090,9143.990502,-89.990193,4.754619,0.015757,11.579575,0.182478,-274.070313,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
425.166667,4.118806,0.000090,9143.990502,-89.990098,4.754510,0.015776,11.549637,0.182228,-274.071576,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
426.000000,4.116750,0.000090,9143.990501,-89.990098,4.754411,0.015776,11.522538,0.181800,-274.072717,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
426.586815,4.115303,0.000090,9143.990501,-89.990098,4.754373,0.015776,11.511951,0.181633,-274.073162,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
426.666607,4.115106,0.000091,9143.990501,-89.990052,4.754169,0.015786,11.456156,0.180862,-274.075500,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
427.000000,4.114283,0.000091,9143.990501,-89.990052,4.754030,0.015786,11.417975,0.180260,-274.077094,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
428.000000,4.111816,0.000091,9143.990500,-89.990052,4.753932,0.015786,11.391168,0.179836,-274.078210,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
428.504330,4.110572,0.000091,9143.990500,-89.990052,4.753934,0.015786,11.391679,0.179845,-274.078188,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
428.586815,4.110369,0.000091,9143.990500,-89.990053,4.753688,0.015786,11.324428,0.178783,-274.080976,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
429.000000,4.109349,0.000091,9143.990499,-89.990053,4.753570,0.015786,11.292056,0.178272,-274.082312,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
430.000000,4.106883,0.000092,9143.990499,-89.989944,4.753452,0.015807,11.259575,0.177999,-274.083648,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
430.586815,4.105435,0.000092,9143.990499,-89.989944,4.753454,0.015807,11.260208,0.178009,-274.083622,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
431.000000,4.104416,0.000092,9143.990499,-89.989944,4.753209,0.015807,11.192956,0.176945,-274.086378,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
431.666607,4.102771,0.000092,9143.990497,-89.989944,4.753070,0.015807,11.155039,0.176346,-274.087924,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
431.837660,4.102349,0.000092,9143.990497,-89.989944,4.752972,0.015807,11.128125,0.175920,-274.089018,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
432.000000,4.101949,0.000093,9143.990497,-89.989944,4.752811,0.015807,11.083922,0.175222,-274.090810,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
432.586815,4.100501,0.000093,9143.990497,-89.989944,4.752773,0.015807,11.073432,0.175056,-274.091234,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
433.000000,4.099482,0.000093,9143.990497,-89.989944,4.752734,0.015807,11.062757,0.174887,-274.091665,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
434.000000,4.097015,0.000093,9143.990496,-89.989835,4.752492,0.015828,10.996662,0.174073,-274.094325,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
434.138994,4.096672,0.000093,9143.990496,-89.989835,4.752495,0.015828,10.997277,0.174082,-274.094301,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
434.586815,4.095567,0.000094,9143.990495,-89.989836,4.752249,0.015828,10.930030,0.173018,-274.096991,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
435.000000,4.094548,0.000094,9143.990495,-89.989836,4.752221,0.015828,10.922223,0.172894,-274.097302,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
435.170960,4.094126,0.000094,9143.990495,-89.989836,4.752112,0.015828,10.892295,0.172421,-274.098494,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
436.000000,4.092081,0.000094,9143.990494,-89.989836,4.751973,0.015828,10.854327,0.171819,-274.100000,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
436.586815,4.090633,0.000094,9143.990494,-89.989836,4.751974,0.015828,10.854575,0.171823,-274.099990,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
436.666607,4.090436,0.000094,9143.990494,-89.989836,4.751771,0.015828,10.798834,0.170941,-274.102193,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
437.000000,4.089614,0.000094,9143.990494,-89.989836,4.751631,0.015828,10.760658,0.170337,-274.103694,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
438.000000,4.087147,0.000095,9143.990493,-89.989372,4.751534,0.015912,10.733842,0.170812,-274.104745,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
438.504320,4.085903,0.000095,9143.990493,-89.989372,4.751535,0.015912,10.734353,0.170821,-274.104725,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
438.586815,4.085699,0.000095,9143.990493,-89.989372,4.751290,0.015912,10.667114,0.169751,-274.107351,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
439.000000,4.084680,0.000095,9143.990493,-89.989372,4.751172,0.015912,10.634748,0.169235,-274.108609,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
440.000000,4.082213,0.000096,9143.990492,-89.989372,4.751054,0.015912,10.602276,0.168719,-274.109867,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
440.586815,4.080765,0.000096,9143.990492,-89.989372,4.751056,0.015912,10.602909,0.168729,-274.109843,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
441.000000,4.079746,0.000096,9143.990492,-89.989372,4.750811,0.015912,10.535670,0.167659,-274.112436,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
441.666607,4.078101,0.000096,9143.990491,-89.989372,4.750672,0.015912,10.497760,0.167055,-274.113891,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
441.837630,4.077679,0.000096,9143.990491,-89.989372,4.750574,0.015912,10.470851,0.166627,-274.114920,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
442.000000,4.077279,0.000096,9143.990491,-89.989372,4.750413,0.015912,10.426655,0.165924,-274.116605,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
442.586815,4.075831,0.000097,9143.990490,-89.989372,4.750375,0.015912,10.416169,0.165757,-274.117004,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
443.000000,4.074812,0.000097,9143.990490,-89.989372,4.750336,0.015912,10.405494,0.165587,-274.117410,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
444.000000,4.072345,0.000097,9143.990489,-89.989372,4.750094,0.015912,10.339414,0.164535,-274.119911,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
444.138994,4.072002,0.000097,9143.990489,-89.989372,4.750097,0.015912,10.340029,0.164545,-274.119888,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
444.586815,4.070897,0.000098,9143.990489,-89.989373,4.749851,0.015912,10.272795,0.163475,-274.122416,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
445.000000,4.069878,0.000098,9143.990489,-89.989373,4.749823,0.015912,10.264990,0.163351,-274.122709,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
446.000000,4.067411,0.000098,9143.990488,-89.989373,4.749615,0.015912,10.207977,0.162444,-274.124838,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
446.586815,4.065963,0.000098,9143.990488,-89.989373,4.749617,0.015912,10.208597,0.162454,-274.124815,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
446.666607,4.065766,0.000098,9143.990488,-89.989373,4.749372,0.015912,10.141366,0.161384,-274.127311,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
447.000000,4.064944,0.000099,9143.990488,-89.989373,4.749234,0.015912,10.103459,0.160780,-274.128711,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
448.000000,4.062477,0.000099,9143.990487,-89.989373,4.749136,0.015912,10.076656,0.160354,-274.129698,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
448.504330,4.061233,0.000099,9143.990487,-89.989373,4.749138,0.015912,10.077167,0.160362,-274.129679,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
448.586815,4.061029,0.000099,9143.990487,-89.989373,4.748892,0.015912,10.009941,0.159292,-274.132143,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
449.000000,4.060010,0.000099,9143.990487,-89.989373,4.748774,0.015912,9.977580,0.158777,-274.133323,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
450.000000,4.057543,0.000100,9143.990486,-89.989373,4.748656,0.015912,9.945115,0.158260,-274.134503,0.000000,0.000000,0.000000,0.890079,6,0,0,0,0,0,0
