时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置
3.743624,1.164976,0.000006,9144.000000,-89.807187,0.000000,0.000000,137.181185,0.000000,0.000000,0.000000,0.000000,-0.000000,0.445117,6,0.167587,0.000000,0.000000,0.000000,0.000000,-0.000000
3.800000,1.164905,0.000006,9144.000000,-89.807187,0.000000,0.000000,140.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.454263,6,0.174607,0.000000,0.000000,0.000000,0.000000,-0.000000
3.850000,1.164842,0.000006,9144.000000,-89.807187,0.000000,0.000000,142.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.462375,6,0.178150,0.000000,0.000000,0.000000,0.000000,-0.000000
3.944738,1.164719,0.000007,9144.000000,-89.807187,0.000000,0.000000,147.236885,0.000000,0.000000,0.000000,0.000000,-0.000000,0.477745,6,0.179001,0.000000,0.000000,0.000000,0.000000,-0.000000
4.000000,1.164645,0.000007,9144.000000,-89.807187,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.486710,6,0.186372,0.000000,0.000000,0.000000,0.000000,-0.000000
4.050000,1.164577,0.000008,9144.000000,-88.674063,0.000000,80.537678,63.165700,-138.803258,0.000000,1610.753556,0.000000,22.662479,0.494822,6,0.189898,0.000000,0.000000,644.301422,-644.301422,2.266248
4.144861,1.164445,0.000012,9144.000000,-88.099550,0.000000,0.000000,157.243070,0.000000,0.000000,-849.003682,0.000000,6.056342,0.510212,6,0.190810,0.000000,0.000000,-339.601473,339.601473,0.605634
4.200000,1.164366,0.000015,9144.000000,-88.099550,0.000000,0.000000,160.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.519158,6,0.198506,0.000000,0.000000,0.000000,0.000000,-0.000000
4.250000,1.164294,0.000017,9144.000000,-88.099550,0.000000,0.000000,162.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.527270,6,0.202262,0.000000,0.000000,0.000000,0.000000,-0.000000
4.344973,1.164153,0.000022,9144.000000,-88.099550,0.000000,0.000000,167.248670,0.000000,0.000000,0.000000,0.000000,-0.000000,0.542678,6,0.203389,0.000000,0.000000,0.000000,0.000000,-0.000000
4.400000,1.164070,0.000025,9144.000000,-88.099550,0.000000,0.000000,170.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.551605,6,0.211641,0.000000,0.000000,0.000000,0.000000,-0.000000
4.450000,1.163993,0.000027,9144.000000,-88.099550,0.000000,0.000000,172.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.559717,6,0.215679,0.000000,0.000000,0.000000,0.000000,-0.000000
4.500000,1.163915,0.000030,9144.000000,-88.099550,0.000000,0.000000,175.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.567829,6,0.219197,0.000000,0.000000,0.000000,0.000000,-0.000000
4.600000,1.163756,0.000035,9144.000000,-88.099550,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.584052,6,0.220358,0.000000,0.000000,0.000000,0.000000,-0.000000
4.650000,1.163674,0.000038,9144.000000,-88.099550,0.000000,0.000000,182.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.592164,6,0.230137,0.000000,0.000000,0.000000,0.000000,-0.000000
4.700000,1.163592,0.000040,9144.000000,-88.099550,0.000000,0.000000,185.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.600276,6,0.233911,0.000000,0.000000,0.000000,0.000000,-0.000000
4.793003,1.163435,0.000046,9144.000000,-88.099550,0.000000,0.000000,189.650170,0.000000,0.000000,0.000000,0.000000,-0.000000,0.615365,6,0.235616,0.000000,0.000000,0.000000,0.000000,-0.000000
4.850000,1.163337,0.000049,9144.000000,-88.099550,0.000000,0.000000,192.500000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.624612,6,0.244701,0.000000,0.000000,0.000000,0.000000,-0.000000
5.000000,1.163073,0.000058,9144.000000,-88.099550,0.000000,0.000000,200.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.648947,6,0.244645,0.000000,0.000000,0.000000,0.000000,-0.000000
5.250000,1.162610,0.000078,9144.000000,-87.566423,0.000000,0.000000,212.500000,0.000000,0.000000,0.000000,0.000000,2.132506,0.689506,6,0.252104,0.000000,0.000000,0.000000,0.000000,0.213251
5.700000,1.161706,0.000116,9144.000000,-87.566423,0.000000,0.000000,235.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.762513,6,0.264136,0.000000,0.000000,0.000000,0.000000,-0.000000
6.000000,1.161053,0.000144,9144.000000,-87.566423,0.000000,0.000000,250.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.811184,6,0.313795,0.000000,0.000000,0.000000,0.000000,-0.000000
6.150000,1.160711,0.000162,9144.000000,-87.050622,0.000000,0.000000,257.500000,0.000000,0.000000,0.000000,0.000000,3.438678,0.835519,6,0.353062,0.000000,0.000000,0.000000,0.000000,0.343868
6.666607,1.159467,0.000226,9144.000000,-87.050622,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.349096,0.000000,0.000000,0.000000,0.000000,-0.000000
6.750000,1.159263,0.000237,9144.000000,-87.050622,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.431519,0.000000,0.000000,0.000000,0.000000,-0.000000
7.000000,1.158651,0.000269,9144.000000,-87.050622,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.430406,0.000000,0.000000,0.000000,0.000000,-0.000000
7.250000,1.158039,0.000301,9144.000000,-87.046503,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.016474,0.885351,6,0.456951,0.000000,0.000000,0.000000,0.000000,0.001647
7.700000,1.156937,0.000358,9144.000000,-87.046503,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.469215,0.000000,0.000000,0.000000,0.000000,-0.000000
8.000000,1.156202,0.000396,9144.000000,-87.046503,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.519132,0.000000,0.000000,0.000000,0.000000,-0.000000
8.200000,1.155712,0.000419,9144.000000,-87.335072,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-1.442846,0.885351,6,0.550381,0.000000,0.000000,0.000000,0.000000,-0.144285
8.750000,1.154365,0.000482,9144.000000,-87.335072,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.543219,0.000000,0.000000,0.000000,0.000000,-0.000000
9.000000,1.153753,0.000511,9144.000000,-87.335072,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.601477,0.000000,0.000000,0.000000,0.000000,-0.000000
9.250000,1.153141,0.000540,9144.000000,-87.331676,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.013587,0.885351,6,0.617659,0.000000,0.000000,0.000000,0.000000,0.001359
9.700000,1.152038,0.000591,9144.000000,-87.331676,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.619939,0.000000,0.000000,0.000000,0.000000,-0.000000
10.000000,1.151304,0.000626,9144.000000,-87.331676,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.655351,0.000000,0.000000,0.000000,0.000000,-0.000000
10.200000,1.150814,0.000647,9144.000000,-87.562617,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-1.154707,0.885351,6,0.677801,0.000000,0.000000,0.000000,0.000000,-0.115471
10.734007,1.149505,0.000703,9144.000000,-87.562617,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.666444,0.000000,0.000000,0.000000,0.000000,-0.000000
11.000000,1.148854,0.000731,9144.000000,-87.562617,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.708595,0.000000,0.000000,0.000000,0.000000,-0.000000
11.250000,1.148241,0.000757,9144.000000,-87.561330,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.005146,0.885351,6,0.721226,0.000000,0.000000,0.000000,0.000000,0.000515
11.666607,1.147221,0.000801,9144.000000,-87.561330,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.721191,0.000000,0.000000,0.000000,0.000000,-0.000000
11.750000,1.147016,0.000809,9144.000000,-87.561330,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.758628,0.000000,0.000000,0.000000,0.000000,-0.000000
12.000000,1.146404,0.000836,9144.000000,-87.561330,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.751164,0.000000,0.000000,0.000000,0.000000,-0.000000
12.200000,1.145914,0.000856,9144.000000,-87.593648,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.161590,0.885351,6,0.763444,0.000000,0.000000,0.000000,0.000000,-0.016159
12.734007,1.144606,0.000912,9144.000000,-87.593648,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.750280,0.000000,0.000000,0.000000,0.000000,-0.000000
13.000000,1.143954,0.000939,9144.000000,-87.593648,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.784230,0.000000,0.000000,0.000000,0.000000,-0.000000
13.250000,1.143342,0.000965,9144.000000,-87.592458,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.004762,0.885351,6,0.793528,0.000000,0.000000,0.000000,0.000000,0.000476
13.700000,1.142239,0.001012,9144.000000,-87.592458,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.789365,0.000000,0.000000,0.000000,0.000000,-0.000000
14.000000,1.141504,0.001043,9144.000000,-87.592458,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.811029,0.000000,0.000000,0.000000,0.000000,-0.000000
14.200000,1.141014,0.001064,9144.000000,-87.616702,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.121221,0.885351,6,0.824963,0.000000,0.000000,0.000000,0.000000,-0.012122
14.734005,1.139706,0.001118,9144.000000,-87.616702,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.811356,0.000000,0.000000,0.000000,0.000000,-0.000000
15.000000,1.139054,0.001146,9144.000000,-87.616702,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.839696,0.000000,0.000000,0.000000,0.000000,-0.000000
15.250000,1.138442,0.001171,9144.000000,-87.615583,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.004478,0.885351,6,0.846865,0.000000,0.000000,0.000000,0.000000,0.000448
15.700000,1.137340,0.001218,9144.000000,-87.615583,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.841704,0.000000,0.000000,0.000000,0.000000,-0.000000
16.000000,1.136605,0.001248,9144.000000,-87.615583,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.859678,0.000000,0.000000,0.000000,0.000000,-0.000000
16.200000,1.136115,0.001269,9144.000000,-87.632167,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.082919,0.885351,6,0.871291,0.000000,0.000000,0.000000,0.000000,-0.008292
16.650000,1.135012,0.001315,9144.000000,-87.632167,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.862160,0.000000,0.000000,0.000000,0.000000,-0.000000
17.000000,1.134155,0.001350,9144.000000,-87.632167,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.876180,0.000000,0.000000,0.000000,0.000000,-0.000000
17.250000,1.133542,0.001376,9144.000000,-87.631098,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.004274,0.885351,6,0.887835,0.000000,0.000000,0.000000,0.000000,0.000427
17.750000,1.132317,0.001427,9144.000000,-87.631098,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.879730,0.000000,0.000000,0.000000,0.000000,-0.000000
18.000000,1.131705,0.001452,9144.000000,-87.631098,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.900851,0.000000,0.000000,0.000000,0.000000,-0.000000
18.250000,1.131092,0.001478,9144.000000,-87.644370,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.053087,0.885351,6,0.904952,0.000000,0.000000,0.000000,0.000000,-0.005309
18.650000,1.130112,0.001518,9144.000000,-87.644370,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.901632,0.000000,0.000000,0.000000,0.000000,-0.000000
19.000000,1.129255,0.001554,9144.000000,-87.644370,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.910290,0.000000,0.000000,0.000000,0.000000,-0.000000
19.250000,1.128642,0.001579,9144.000000,-87.643340,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.004120,0.885351,6,0.920291,0.000000,0.000000,0.000000,0.000000,0.000412
19.750000,1.127417,0.001630,9144.000000,-87.643340,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.912185,0.000000,0.000000,0.000000,0.000000,-0.000000
20.000000,1.126805,0.001655,9144.000000,-87.643340,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.930788,0.000000,0.000000,0.000000,0.000000,-0.000000
20.250000,1.126192,0.001681,9144.000000,-87.654420,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.044319,0.885351,6,0.934115,0.000000,0.000000,0.000000,0.000000,-0.004432
20.650000,1.125212,0.001721,9144.000000,-87.654420,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.930551,0.000000,0.000000,0.000000,0.000000,-0.000000
21.000000,1.124355,0.001756,9144.000000,-87.654420,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.937903,0.000000,0.000000,0.000000,0.000000,-0.000000
21.234004,1.123782,0.001780,9144.000000,-87.653420,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,0.004274,0.885351,6,0.947351,0.000000,0.000000,0.000000,0.000000,0.000427
21.666607,1.122722,0.001824,9144.000000,-87.653420,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.941398,0.000000,0.000000,0.000000,0.000000,-0.000000
21.750000,1.122517,0.001832,9144.000000,-87.653420,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.961661,0.000000,0.000000,0.000000,0.000000,-0.000000
22.000000,1.121905,0.001857,9144.000000,-87.653420,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.955282,0.000000,0.000000,0.000000,0.000000,-0.000000
22.200000,1.121415,0.001878,9144.000000,-87.661136,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.038581,0.885351,6,0.960192,0.000000,0.000000,0.000000,0.000000,-0.003858
22.650000,1.120313,0.001923,9144.000000,-87.661136,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.951714,0.000000,0.000000,0.000000,0.000000,-0.000000
23.000000,1.119455,0.001958,9144.000000,-87.661136,0.000000,0.000000,272.857604,0.000000,0.000000,0.000000,0.000000,-0.000000,0.885351,6,0.960714,0.000000,0.000000,0.000000,0.000000,-0.000000
