时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,迎角,侧滑角,法向过载,燃油消耗,油门位置
510.1,-0.047901,0.071097,6096,-41.93422,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.268268,0,0,0,0,0,0.074082,0.074082,0.074082,0.074082,0.074082
510.2,-0.048117,0.071339,6096,-41.93422,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.268738,0,0,0,0,0,0.075379,0.075379,0.075379,0.075379,0.075379
510.3,-0.048333,0.071581,6096,-41.93422,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.269208,0,0,0,0,0,0.056055,0.056055,0.056055,0.056055,0.056055
510.4,-0.04855,0.071824,6096,-41.934221,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.269678,0,0,0,0,0,0.036496,0.036496,0.036496,0.036496,0.036496
510.5,-0.048766,0.072066,6096,-41.934221,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.270147,0,0,0,0,0,0.075528,0.075528,0.075528,0.075528,0.075528
510.6,-0.048982,0.072309,6096,-41.934221,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.270616,0,0,0,0,0,0.074418,0.074418,0.074418,0.074418,0.074418
510.7,-0.049199,0.072551,6096,-41.934221,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.271086,0,0,0,0,0,0.066489,0.066489,0.066489,0.066489,0.066489
510.75,-0.049307,0.072672,6096,-41.934222,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.271679,0,0,0,0,0,0.059061,0.059061,0.059061,0.059061,0.059061
510.8,-0.049415,0.072793,6096,-41.934222,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.271913,0,0,0,0,0,0.054924,0.054924,0.054924,0.054924,0.054924
510.9,-0.049631,0.073036,6096,-41.934222,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.272023,0,0,0,0,0,0.045658,0.045658,0.045658,0.045658,0.045658
510.982563,-0.04981,0.073236,6096,-41.934222,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.272535,0,0,0,0,0,0.038526,0.038526,0.038526,0.038526,0.038526
511.1,-0.050064,0.073521,6096,-41.934222,0,0,360,0,0,0,0,-0.000002,1.120579,4,1.272835,0,0,0,0,0,0.034569,0.034569,0.034569,0.034569,0.034569
511.2,-0.05028,0.073763,6096,-41.934223,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.273429,0,0,0,0,0,0.027569,0.027569,0.027569,0.027569,0.027569
511.3,-0.050496,0.074005,6096,-41.934223,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.273897,0,0,0,0,0,0.020122,0.020122,0.020122,0.020122,0.020122
511.4,-0.050713,0.074248,6096,-41.934223,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.274364,0,0,0,0,0,0.014634,0.014634,0.014634,0.014634,0.014634
511.5,-0.050929,0.07449,6096,-41.934224,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.274832,0,0,0,0,0,0.010411,0.010411,0.010411,0.010411,0.010411
511.6,-0.051145,0.074733,6096,-41.934224,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.2753,0,0,0,0,0,0.008214,0.008214,0.008214,0.008214,0.008214
511.666607,-0.051289,0.074894,6096,-41.934224,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.27585,0,0,0,0,0,0.006591,0.006591,0.006591,0.006591,0.006591
511.784411,-0.051544,0.07518,6096,-41.934224,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.276034,0,0,0,0,0,0.004239,0.004239,0.004239,0.004239,0.004239
511.883369,-0.051758,0.075419,6096,-41.934225,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.276631,0,0,0,0,0,0.00187,0.00187,0.00187,0.00187,0.00187
512,-0.052011,0.075702,6096,-41.934225,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.277049,0,0,0,0,0,0.000319,0.000319,0.000319,0.000319,0.000319
512.1,-0.052227,0.075945,6096,-41.934225,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.277634,0,0,0,0,0,-0.001003,-0.001003,-0.001003,-0.001003,-0.001003
512.2,-0.052443,0.076187,6096,-41.934226,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.278101,0,0,0,0,0,-0.002313,-0.002313,-0.002313,-0.002313,-0.002313
512.3,-0.052659,0.076429,6096,-41.934226,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.278567,0,0,0,0,0,-0.003003,-0.003003,-0.003003,-0.003003,-0.003003
512.4,-0.052876,0.076672,6096,-41.934226,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.279033,0,0,0,0,0,-0.003454,-0.003454,-0.003454,-0.003454,-0.003454
512.5,-0.053092,0.076914,6096,-41.934226,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.279499,0,0,0,0,0,-0.003915,-0.003915,-0.003915,-0.003915,-0.003915
512.6,-0.053308,0.077157,6096,-41.934227,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.279964,0,0,0,0,0,-0.00432,-0.00432,-0.00432,-0.00432,-0.00432
512.7,-0.053525,0.077399,6096,-41.934227,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.28043,0,0,0,0,0,-0.004648,-0.004648,-0.004648,-0.004648,-0.004648
512.75,-0.053633,0.07752,6096,-41.934227,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.28102,0,0,0,0,0,-0.004891,-0.004891,-0.004891,-0.004891,-0.004891
512.8,-0.053741,0.077641,6096,-41.934227,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.281253,0,0,0,0,0,-0.004991,-0.004991,-0.004991,-0.004991,-0.004991
512.9,-0.053957,0.077884,6096,-41.934228,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.28136,0,0,0,0,0,-0.005039,-0.005039,-0.005039,-0.005039,-0.005039
512.982563,-0.054136,0.078084,6096,-41.934228,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.281869,0,0,0,0,0,-0.004702,-0.004702,-0.004702,-0.004702,-0.004702
513.1,-0.05439,0.078369,6096,-41.934228,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.282165,0,0,0,0,0,-0.00435,-0.00435,-0.00435,-0.00435,-0.00435
513.2,-0.054606,0.078611,6096,-41.934228,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.282755,0,0,0,0,0,-0.004202,-0.004202,-0.004202,-0.004202,-0.004202
513.3,-0.054822,0.078853,6096,-41.934229,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.283219,0,0,0,0,0,-0.004372,-0.004372,-0.004372,-0.004372,-0.004372
513.4,-0.055039,0.079096,6096,-41.934229,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.283683,0,0,0,0,0,-0.004435,-0.004435,-0.004435,-0.004435,-0.004435
513.5,-0.055255,0.079338,6096,-41.934229,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.284147,0,0,0,0,0,-0.004261,-0.004261,-0.004261,-0.004261,-0.004261
513.6,-0.055471,0.079581,6096,-41.93423,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.284611,0,0,0,0,0,-0.004444,-0.004444,-0.004444,-0.004444,-0.004444
513.7,-0.055688,0.079823,6096,-41.93423,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.285075,0,0,0,0,0,-0.004511,-0.004511,-0.004511,-0.004511,-0.004511
513.784412,-0.05587,0.080028,6096,-41.93423,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.285577,0,0,0,0,0,-0.004433,-0.004433,-0.004433,-0.004433,-0.004433
513.883369,-0.056084,0.080267,6096,-41.93423,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.285932,0,0,0,0,0,-0.004435,-0.004435,-0.004435,-0.004435,-0.004435
514,-0.056336,0.08055,6096,-41.934231,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.286346,0,0,0,0,0,-0.004429,-0.004429,-0.004429,-0.004429,-0.004429
514.1,-0.056553,0.080793,6096,-41.934231,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.286928,0,0,0,0,0,-0.004292,-0.004292,-0.004292,-0.004292,-0.004292
514.2,-0.056769,0.081035,6096,-41.934231,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.28739,0,0,0,0,0,-0.005072,-0.005072,-0.005072,-0.005072,-0.005072
514.295695,-0.056976,0.081267,6096,-41.934232,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.287864,0,0,0,0,0,-0.006186,-0.006186,-0.006186,-0.006186,-0.006186
514.4,-0.057202,0.08152,6096,-41.934232,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.288285,0,0,0,0,0,-0.006974,-0.006974,-0.006974,-0.006974,-0.006974
514.5,-0.057418,0.081762,6096,-41.934232,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.288778,0,0,0,0,0,-0.00724,-0.00724,-0.00724,-0.00724,-0.00724
514.6,-0.057634,0.082005,6096,-41.934233,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.28924,0,0,0,0,0,-0.007552,-0.007552,-0.007552,-0.007552,-0.007552
514.7,-0.057851,0.082247,6096,-41.934233,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.289702,0,0,0,0,0,-0.00742,-0.00742,-0.00742,-0.00742,-0.00742
514.75,-0.057959,0.082368,6096,-41.934233,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.290289,0,0,0,0,0,-0.007209,-0.007209,-0.007209,-0.007209,-0.007209
514.8,-0.058067,0.082489,6096,-41.934233,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.290519,0,0,0,0,0,-0.007404,-0.007404,-0.007404,-0.007404,-0.007404
514.9,-0.058283,0.082732,6096,-41.934234,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.290625,0,0,0,0,0,-0.007381,-0.007381,-0.007381,-0.007381,-0.007381
514.982563,-0.058462,0.082932,6096,-41.934234,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.29113,0,0,0,0,0,-0.007117,-0.007117,-0.007117,-0.007117,-0.007117
515.1,-0.058716,0.083217,6096,-41.934234,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.291423,0,0,0,0,0,-0.006987,-0.006987,-0.006987,-0.006987,-0.006987
515.2,-0.058932,0.083459,6096,-41.934234,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.292008,0,0,0,0,0,-0.006884,-0.006884,-0.006884,-0.006884,-0.006884
515.3,-0.059148,0.083701,6096,-41.934235,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.292469,0,0,0,0,0,-0.006646,-0.006646,-0.006646,-0.006646,-0.006646
515.4,-0.059365,0.083944,6096,-41.934235,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.29293,0,0,0,0,0,-0.007186,-0.007186,-0.007186,-0.007186,-0.007186
515.5,-0.059581,0.084186,6096,-41.934235,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.29339,0,0,0,0,0,-0.007915,-0.007915,-0.007915,-0.007915,-0.007915
515.6,-0.059797,0.084429,6096,-41.934236,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.29385,0,0,0,0,0,-0.008194,-0.008194,-0.008194,-0.008194,-0.008194
515.7,-0.060014,0.084671,6096,-41.934236,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.294311,0,0,0,0,0,-0.008072,-0.008072,-0.008072,-0.008072,-0.008072
515.78441,-0.060196,0.084876,6096,-41.934236,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.29481,0,0,0,0,0,-0.008306,-0.008306,-0.008306,-0.008306,-0.008306
515.883369,-0.06041,0.085115,6096,-41.934237,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.295161,0,0,0,0,0,-0.008326,-0.008326,-0.008326,-0.008326,-0.008326
516,-0.060662,0.085398,6096,-41.934237,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.295572,0,0,0,0,0,-0.007935,-0.007935,-0.007935,-0.007935,-0.007935
516.1,-0.060879,0.085641,6096,-41.934237,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.296149,0,0,0,0,0,-0.008129,-0.008129,-0.008129,-0.008129,-0.008129
516.2,-0.061095,0.085883,6096,-41.934238,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.296608,0,0,0,0,0,-0.008126,-0.008126,-0.008126,-0.008126,-0.008126
516.3,-0.061311,0.086125,6096,-41.934238,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.297067,0,0,0,0,0,-0.007869,-0.007869,-0.007869,-0.007869,-0.007869
516.4,-0.061528,0.086368,6096,-41.934238,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.297526,0,0,0,0,0,-0.007746,-0.007746,-0.007746,-0.007746,-0.007746
516.5,-0.061744,0.08661,6096,-41.934239,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.297985,0,0,0,0,0,-0.007642,-0.007642,-0.007642,-0.007642,-0.007642
516.6,-0.06196,0.086853,6096,-41.934239,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.298443,0,0,0,0,0,-0.007375,-0.007375,-0.007375,-0.007375,-0.007375
516.666607,-0.062104,0.087014,6096,-41.934239,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.298986,0,0,0,0,0,-0.009217,-0.009217,-0.009217,-0.009217,-0.009217
516.75,-0.062285,0.087216,6096,-41.934239,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.299248,0,0,0,0,0,-0.01204,-0.01204,-0.01204,-0.01204,-0.01204
516.8,-0.062393,0.087337,6096,-41.93424,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.299714,0,0,0,0,0,-0.014039,-0.014039,-0.014039,-0.014039,-0.014039
516.9,-0.062609,0.08758,6096,-41.93424,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.299818,0,0,0,0,0,-0.014832,-0.014832,-0.014832,-0.014832,-0.014832
516.982563,-0.062788,0.08778,6096,-41.93424,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.300319,0,0,0,0,0,-0.015482,-0.015482,-0.015482,-0.015482,-0.015482
517.1,-0.063042,0.088065,6096,-41.934241,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.300609,0,0,0,0,0,-0.015372,-0.015372,-0.015372,-0.015372,-0.015372
517.2,-0.063258,0.088307,6096,-41.934241,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.30119,0,0,0,0,0,-0.015102,-0.015102,-0.015102,-0.015102,-0.015102
517.25,-0.063366,0.088428,6096,-41.934241,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.301773,0,0,0,0,0,-0.015524,-0.015524,-0.015524,-0.015524,-0.015524
517.3,-0.063474,0.088549,6096,-41.934241,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.302002,0,0,0,0,0,-0.0156,-0.0156,-0.0156,-0.0156,-0.0156
517.4,-0.063691,0.088792,6096,-41.934242,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.302105,0,0,0,0,0,-0.015228,-0.015228,-0.015228,-0.015228,-0.015228
517.5,-0.063907,0.089034,6096,-41.934242,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.302562,0,0,0,0,0,-0.015028,-0.015028,-0.015028,-0.015028,-0.015028
517.6,-0.064123,0.089276,6096,-41.934242,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.303018,0,0,0,0,0,-0.014912,-0.014912,-0.014912,-0.014912,-0.014912
517.7,-0.064339,0.089519,6096,-41.934243,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.303475,0,0,0,0,0,-0.014604,-0.014604,-0.014604,-0.014604,-0.014604
517.8,-0.064556,0.089761,6096,-41.934243,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.303931,0,0,0,0,0,-0.013467,-0.013467,-0.013467,-0.013467,-0.013467
517.883369,-0.064736,0.089963,6096,-41.934243,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.304429,0,0,0,0,0,-0.010842,-0.010842,-0.010842,-0.010842,-0.010842
518,-0.064988,0.090246,6096,-41.934244,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.304726,0,0,0,0,0,-0.008721,-0.008721,-0.008721,-0.008721,-0.008721
518.1,-0.065205,0.090488,6096,-41.934244,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.305299,0,0,0,0,0,-0.00818,-0.00818,-0.00818,-0.00818,-0.00818
518.2,-0.065421,0.090731,6096,-41.934244,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.305755,0,0,0,0,0,-0.007416,-0.007416,-0.007416,-0.007416,-0.007416
518.3,-0.065637,0.090973,6096,-41.934245,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.30621,0,0,0,0,0,-0.006497,-0.006497,-0.006497,-0.006497,-0.006497
518.4,-0.065854,0.091216,6096,-41.934245,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.306666,0,0,0,0,0,-0.007271,-0.007271,-0.007271,-0.007271,-0.007271
518.5,-0.06607,0.091458,6096,-41.934245,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.307121,0,0,0,0,0,-0.007617,-0.007617,-0.007617,-0.007617,-0.007617
518.6,-0.066286,0.0917,6096,-41.934246,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.307576,0,0,0,0,0,-0.007199,-0.007199,-0.007199,-0.007199,-0.007199
518.7,-0.066502,0.091943,6096,-41.934246,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.308031,0,0,0,0,0,-0.007178,-0.007178,-0.007178,-0.007178,-0.007178
518.8,-0.066719,0.092185,6096,-41.934246,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.308485,0,0,0,0,0,-0.007094,-0.007094,-0.007094,-0.007094,-0.007094
518.9,-0.066935,0.092428,6096,-41.934247,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.30894,0,0,0,0,0,-0.006256,-0.006256,-0.006256,-0.006256,-0.006256
518.982563,-0.067114,0.092628,6096,-41.934247,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.309438,0,0,0,0,0,-0.007803,-0.007803,-0.007803,-0.007803,-0.007803
519.1,-0.067368,0.092912,6096,-41.934247,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.309725,0,0,0,0,0,-0.009216,-0.009216,-0.009216,-0.009216,-0.009216
519.2,-0.067584,0.093155,6096,-41.934248,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.310302,0,0,0,0,0,-0.010048,-0.010048,-0.010048,-0.010048,-0.010048
519.25,-0.067692,0.093276,6096,-41.934248,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.310882,0,0,0,0,0,-0.009772,-0.009772,-0.009772,-0.009772,-0.009772
519.3,-0.0678,0.093397,6096,-41.934248,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.311109,0,0,0,0,0,-0.010633,-0.010633,-0.010633,-0.010633,-0.010633
519.4,-0.068017,0.09364,6096,-41.934248,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.311209,0,0,0,0,0,-0.010164,-0.010164,-0.010164,-0.010164,-0.010164
519.5,-0.068233,0.093882,6096,-41.934249,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.311662,0,0,0,0,0,-0.009361,-0.009361,-0.009361,-0.009361,-0.009361
519.6,-0.068449,0.094124,6096,-41.934249,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.312116,0,0,0,0,0,-0.010009,-0.010009,-0.010009,-0.010009,-0.010009
519.7,-0.068665,0.094367,6096,-41.934249,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.312569,0,0,0,0,0,-0.010206,-0.010206,-0.010206,-0.010206,-0.010206
519.8,-0.068882,0.094609,6096,-41.93425,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.313022,0,0,0,0,0,-0.009679,-0.009679,-0.009679,-0.009679,-0.009679
519.883369,-0.069062,0.094811,6096,-41.93425,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.313516,0,0,0,0,0,-0.009529,-0.009529,-0.009529,-0.009529,-0.009529
520,-0.069314,0.095094,6096,-41.93425,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.313809,0,0,0,0,0,-0.009388,-0.009388,-0.009388,-0.009388,-0.009388
520.1,-0.069531,0.095336,6096,-41.934251,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.314379,0,0,0,0,0,-0.008628,-0.008628,-0.008628,-0.008628,-0.008628
520.2,-0.069747,0.095579,6096,-41.934251,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.314831,0,0,0,0,0,-0.011133,-0.011133,-0.011133,-0.011133,-0.011133
520.3,-0.069963,0.095821,6096,-41.934252,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.315283,0,0,0,0,0,-0.015058,-0.015058,-0.015058,-0.015058,-0.015058
520.4,-0.07018,0.096064,6096,-41.934252,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.315735,0,0,0,0,0,-0.017051,-0.017051,-0.017051,-0.017051,-0.017051
520.5,-0.070396,0.096306,6096,-41.934252,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.316187,0,0,0,0,0,-0.016891,-0.016891,-0.016891,-0.016891,-0.016891
520.6,-0.070612,0.096548,6096,-41.934253,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.316638,0,0,0,0,0,-0.017949,-0.017949,-0.017949,-0.017949,-0.017949
520.7,-0.070828,0.096791,6096,-41.934253,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.317089,0,0,0,0,0,-0.018379,-0.018379,-0.018379,-0.018379,-0.018379
520.795013,-0.071034,0.097021,6096,-41.934253,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.317553,0,0,0,0,0,-0.017155,-0.017155,-0.017155,-0.017155,-0.017155
520.9,-0.071261,0.097276,6096,-41.934254,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.317956,0,0,0,0,0,-0.018142,-0.018142,-0.018142,-0.018142,-0.018142
520.982563,-0.07144,0.097476,6096,-41.934254,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.318486,0,0,0,0,0,-0.018477,-0.018477,-0.018477,-0.018477,-0.018477
521.1,-0.071694,0.09776,6096,-41.934254,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.31877,0,0,0,0,0,-0.017795,-0.017795,-0.017795,-0.017795,-0.017795
521.2,-0.07191,0.098003,6096,-41.934255,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.319343,0,0,0,0,0,-0.017625,-0.017625,-0.017625,-0.017625,-0.017625
521.25,-0.072018,0.098124,6096,-41.934255,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.31992,0,0,0,0,0,-0.017551,-0.017551,-0.017551,-0.017551,-0.017551
521.3,-0.072126,0.098245,6096,-41.934255,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.320145,0,0,0,0,0,-0.016665,-0.016665,-0.016665,-0.016665,-0.016665
521.4,-0.072343,0.098488,6096,-41.934255,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.320244,0,0,0,0,0,-0.018785,-0.018785,-0.018785,-0.018785,-0.018785
521.5,-0.072559,0.09873,6096,-41.934256,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.320693,0,0,0,0,0,-0.020683,-0.020683,-0.020683,-0.020683,-0.020683
521.6,-0.072775,0.098972,6096,-41.934256,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.321143,0,0,0,0,0,-0.022154,-0.022154,-0.022154,-0.022154,-0.022154
521.666607,-0.072919,0.099134,6096,-41.934256,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.321677,0,0,0,0,0,-0.021656,-0.021656,-0.021656,-0.021656,-0.021656
521.75,-0.0731,0.099336,6096,-41.934257,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.321934,0,0,0,0,0,-0.021944,-0.021944,-0.021944,-0.021944,-0.021944
521.8,-0.073208,0.099457,6096,-41.934257,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.322393,0,0,0,0,0,-0.021006,-0.021006,-0.021006,-0.021006,-0.021006
521.883369,-0.073388,0.099659,6096,-41.934257,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.322534,0,0,0,0,0,-0.022297,-0.022297,-0.022297,-0.022297,-0.022297
522,-0.07364,0.099942,6096,-41.934258,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.322824,0,0,0,0,0,-0.022793,-0.022793,-0.022793,-0.022793,-0.022793
522.1,-0.073857,0.100184,6096,-41.934258,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.323389,0,0,0,0,0,-0.021071,-0.021071,-0.021071,-0.021071,-0.021071
522.2,-0.074073,0.100427,6096,-41.934258,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.323838,0,0,0,0,0,-0.022257,-0.022257,-0.022257,-0.022257,-0.022257
522.284409,-0.074255,0.100631,6096,-41.934259,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.324326,0,0,0,0,0,-0.022648,-0.022648,-0.022648,-0.022648,-0.022648
522.4,-0.074505,0.100912,6096,-41.934259,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.324625,0,0,0,0,0,-0.021798,-0.021798,-0.021798,-0.021798,-0.021798
522.5,-0.074722,0.101154,6096,-41.93426,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.325183,0,0,0,0,0,-0.020567,-0.020567,-0.020567,-0.020567,-0.020567
522.6,-0.074938,0.101396,6096,-41.93426,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.325631,0,0,0,0,0,-0.02273,-0.02273,-0.02273,-0.02273,-0.02273
522.7,-0.075154,0.101639,6096,-41.93426,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.326079,0,0,0,0,0,-0.024838,-0.024838,-0.024838,-0.024838,-0.024838
522.8,-0.075371,0.101881,6096,-41.934261,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.326527,0,0,0,0,0,-0.02511,-0.02511,-0.02511,-0.02511,-0.02511
522.9,-0.075587,0.102124,6096,-41.934261,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.326974,0,0,0,0,0,-0.02408,-0.02408,-0.02408,-0.02408,-0.02408
522.982563,-0.075766,0.102324,6096,-41.934261,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.327466,0,0,0,0,0,-0.025438,-0.025438,-0.025438,-0.025438,-0.025438
523.1,-0.07602,0.102608,6096,-41.934262,0,0,360,0,0,0,0,-0.000003,1.120579,4,1.327746,0,0,0,0,0,-0.025927,-0.025927,-0.025927,-0.025927,-0.025927
523.2,-0.076236,0.102851,6096,-41.934262,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.328316,0,0,0,0,0,-0.023987,-0.023987,-0.023987,-0.023987,-0.023987
523.3,-0.076452,0.103093,6096,-41.934263,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.328762,0,0,0,0,0,-0.025249,-0.025249,-0.025249,-0.025249,-0.025249
523.4,-0.076668,0.103336,6096,-41.934263,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.329209,0,0,0,0,0,-0.025644,-0.025644,-0.025644,-0.025644,-0.025644
523.5,-0.076885,0.103578,6096,-41.934263,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.329655,0,0,0,0,0,-0.024696,-0.024696,-0.024696,-0.024696,-0.024696
523.6,-0.077101,0.10382,6096,-41.934264,0,0,360,0,0,0,0,-0.000004,1.120579,4,1.330102,0,0,0,0,0,-0.023339,-0.023339,-0.023339,-0.023339,-0.023339
